"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM3","2019-11-18","1","Bottom Water","0.6","0.021","2.5","98","6.7","10","16","<0.002","0.005","0.005","8","0.2","33.6","0.52","3.5","9.9","24.7","0.03","0.92","0.93","0.04","4","<0.001","1.8"
"Eastern Buffer","EM3","2019-12-07","1","Surface Water","<0.1","0.03","0.4","94","6.9","<1","<1","0.03","0.012","0.009","8.1","2.1","33.6","0.66","1.8","25","20.7","0.07","<0.05","0.09","0.09","8.1","0.001","2.9"
"Eastern Buffer","EM3","2019-12-07","1","Middle Water","0.1","0.025","0.4","94","6.9","1","1","0.021","0.012","0.011","8.1","2.1","33.6","0.67","1.8","26","20.7","0.06","0.12","0.15","0.08","8.7","0.001","3"
"Eastern Buffer","EM3","2019-12-07","1","Bottom Water","<0.1","0.025","0.4","95","7","<1","<1","0.024","0.013","0.009","8.1","2.1","33.6","0.68","1.8","20","20.7","0.06","0.4","0.44","0.02","8.4","0.001","2.2"
"Eastern Buffer","EM3","2020-01-06","1","Surface Water","0.5","0.014","1.5","94","7.1","<1","1","0.068","0.008","0.009","8.3","0.8","32.5","0.66","3.5","1.7","19.6","0.09","0.54","0.62","0.05","2.9","<0.001","0.6"
"Eastern Buffer","EM3","2020-01-06","1","Middle Water","0.5","0.017","1.9","100","7.6","<1","<1","0.07","0.009","0.009","8.3","0.7","32.5","0.67","3.5","1.6","19.5","0.1","0.6","0.68","0.04","0.7","<0.001","0.7"
"Eastern Buffer","EM3","2020-01-06","1","Bottom Water","0.4","0.011","1.7","100","7.6","<1","<1","0.063","0.008","0.008","8.2","0.2","32.5","0.65","3.5","2.1","19.5","0.08","0.48","0.55","0.04","1.1","<0.001","0.6"
"Eastern Buffer","EM3","2020-03-12","1","Surface Water","0.5","0.019","3.8","93","7","<1","<1","<0.002","0.003","0.009","8.1","0.8","33","0.48","3.1","9","19.1","0.02","0.47","0.48","0.03","1.9","<0.001","2"
"Eastern Buffer","EM3","2020-03-12","1","Middle Water","0.7","0.012","2.9","95","7.3","<1","1","<0.002","0.003","0.009","8.1","1.3","33.1","0.49","3.1","11","19.2","0.02","0.23","0.24","0.02","2","<0.001","2.5"
"Eastern Buffer","EM3","2020-03-12","1","Bottom Water","0.6","0.018","3","99","7.5","<1","<1","0.002","0.002","0.009","8.1","1.2","33.1","0.48","3.1","9.8","19.2","0.02","0.17","0.17","0.03","2.2","<0.001","2"
"Eastern Buffer","EM3","2020-05-14","1","Surface Water","1.5","0.022","4.1","90","6.1","1","1","0.047","0.002","0.005","8.1","1.8","31.4","<0.05","3.1","7","26.3","0.07","0.17","0.22","<0.02","3.8","0.001","1.8"
"Eastern Buffer","EM3","2020-05-14","1","Middle Water","1.7","0.031","6.3","112","7.7","2","3","0.034","<0.002","0.003","8.1","3.2","32","<0.05","3.1","14","25.5","0.07","0.15","0.19","<0.02","2.1","0.002","3.9"
"Eastern Buffer","EM3","2020-05-14","1","Bottom Water","1.8","0.021","6.4","85","5.9","6","10","0.033","0.003","0.004","7.9","3.3","33.7","<0.05","3.1","11","23.8","0.06","0.43","0.47","<0.02","5.4","<0.001","2.9"
"Eastern Buffer","EM3","2020-06-12","1","Surface Water","1.8","0.069","8","82","5.5","540","1100","0.18","0.054","0.006","8","3.5","29.4","1.5","1.9","2.8","27.4","0.3","0.72","0.95","0.04","2.1","0.003","1.5"
"Eastern Buffer","EM3","2020-06-12","1","Middle Water","0.7","0.033","4.8","69","4.8","10","90","0.075","0.038","0.013","7.9","3.1","34","0.97","1.9","2.5","23.4","0.15","0.31","0.42","0.03","2.3","0.001","1.2"
"Eastern Buffer","EM3","2020-06-12","1","Bottom Water","0.6","0.025","2.5","66","4.7","53","130","0.058","0.04","0.01","7.9","2.2","34.2","0.88","1.9","4.6","22.8","0.12","0.17","0.27","0.02","2.9","<0.001","1.1"
"Eastern Buffer","EM3","2020-07-11","1","Surface Water","1.7","0.054","15","94","6.5","1","10","0.1","0.026","0.005","8.2","2.1","31.2","0.68","3","14","25.4","0.18","0.33","0.46","0.06","5","0.004","3.2"
"Eastern Buffer","EM3","2020-07-11","1","Middle Water","1","0.05","6.3","86","6.2","2","14","0.06","0.02","0.016","8.1","1.2","34.5","0.64","3","14","21.8","0.13","0.12","0.2","0.07","2.1","0.002","2.7"
"Eastern Buffer","EM3","2020-07-11","1","Bottom Water","1","0.044","4.6","65","4.7","9","35","0.051","0.019","0.013","8.1","0.8","34.4","0.62","3","16","21.4","0.11","0.12","0.19","0.06","3","0.002","3.2"
"Eastern Buffer","EM3","2020-09-12","1","Surface Water","0.7","0.1","1.3","95","6.2","3","12","0.073","0.02","0.016","7.7","0.8","31.7","1","4","2.4","28.2","0.19","0.52","0.61","0.09","2.4","0.003","1"
"Eastern Buffer","EM3","2020-09-12","1","Middle Water","0.6","0.11","1.7","65","4.4","89","120","0.081","0.027","0.018","7.9","<0.2","32.7","1.2","4","5","26.5","0.22","0.72","0.83","0.07","2.7","0.004","1.4"
"Eastern Buffer","EM3","2020-09-12","1","Bottom Water","0.5","0.098","1.1","42","2.9","92","110","0.066","0.022","0.015","7.8","0.4","34.2","1.1","4","3","24.2","0.19","0.55","0.64","0.07","4.1","0.003","1"
"Eastern Buffer","EM3","2020-10-10","1","Surface Water","0.6","0.018","1.8","82","5.4","1","4","<0.002","<0.002","0.004","8.1","1.3","32.7","0.42","3.2","9.1","28","0.02","0.12","0.12","0.05","6.3","0.001","2.3"
"Eastern Buffer","EM3","2020-10-10","1","Middle Water","0.5","0.013","1.8","93","6.1","8","23","<0.002","0.002","0.004","8.1","1.1","32.8","0.44","3.2","7.4","27.9","0.02","0.07","0.07","0.06","3.4","<0.001","1.7"
"Eastern Buffer","EM3","2020-10-10","1","Bottom Water","0.3","0.01","2.3","94","6.1","16","35","<0.002","0.003","0.005","8.1","0.4","32.8","0.43","3.2","8","27.9","0.02","0.26","0.27","0.04","3.4","<0.001","1.8"
"Eastern Buffer","EM3","2020-11-07","1","Surface Water","0.7","0.007","2.2","81","5.6","3","3","0.095","0.011","0.011","7.8","1.4","32.9","0.84","3.5","1.5","23.8","0.11","0.37","0.48","0.03","3.3","<0.001","0.6"
"Eastern Buffer","EM3","2020-11-07","1","Middle Water","0.7","0.009","2.6","96","6.7","<1","3","0.095","0.011","0.015","7.9","0.8","32.9","0.85","3.5","1.2","23.8","0.12","0.64","0.75","0.03","2.9","<0.001","<0.5"
"Eastern Buffer","EM3","2020-11-07","1","Bottom Water","0.7","0.01","2.9","98","6.8","1","3","0.092","0.011","0.012","7.8","0.6","32.9","0.83","3.5","1.4","23.8","0.11","0.66","0.76","0.03","3.4","<0.001","0.6"
"Eastern Buffer","EM3","2021-02-20","1","Surface Water","1","0.033","1.2","75","5.7","<1","<1","<0.002","0.002","0.01","7.9","0.6","32.6","0.29","5.3","7.7","19.1","0.04","0.46","0.46","0.04","3","<0.001","1.9"
"Eastern Buffer","EM3","2021-02-20","1","Middle Water","0.9","0.034","1.8","81","6.2","6","16","0.003","0.002","0.006","7.9","0.5","32.7","0.31","5.3","7.9","19.1","0.04","0.54","0.55","0.03","2.7","<0.001","2"
"Eastern Buffer","EM3","2021-02-20","1","Bottom Water","0.6","0.034","2","76","5.8","15","29","0.01","<0.002","0.009","7.9","<0.2","32.9","0.36","5.3","12","19.2","0.05","0.38","0.39","0.04","2.9","<0.001","1.5"
"Eastern Buffer","EM3","2021-03-10","1","Surface Water","0.1","0.041","0.6","69","5.2","2","2","0.011","<0.002","0.009","7.8","<0.2","33.1","0.53","3.1","5.7","20","0.05","0.18","0.19","0.03","6.7","<0.001","1.4"
"Eastern Buffer","EM3","2021-03-10","1","Middle Water","0.1","0.041","1","70","5.2","3","6","0.003","0.003","0.008","7.8","<0.2","33.1","0.54","3.1","6.1","20","0.05","0.19","0.2","0.03","3","<0.001","1.5"
"Eastern Buffer","EM3","2021-03-10","1","Bottom Water","<0.1","0.046","0.7","75","5.6","2","8","0.009","<0.002","0.008","7.8","0.3","33.3","0.55","3.1","8.8","20.1","0.06","0.24","0.25","0.02","3.8","<0.001","2.1"
"Eastern Buffer","EM3","2021-04-09","1","Surface Water","0.3","0.035","1.1","65","4.5","2","5","<0.002","<0.002","0.007","7.5","<0.2","33.7","0.49","3.4","2","23.2","0.04","0.6","0.6","0.04","3.1","<0.001","<0.5"
"Eastern Buffer","EM3","2021-04-09","1","Middle Water","0.4","0.032","1","70","4.9","<1","<1","<0.002","<0.002","0.008","7.5","0.6","33.8","0.49","3.4","1.8","23.3","0.04","0.54","0.54","0.04","3.2","<0.001","<0.5"
"Eastern Buffer","EM3","2021-04-09","1","Bottom Water","0.3","0.032","1.7","79","5.6","1","4","0.003","<0.002","0.009","7.5","<0.2","33.8","0.49","3.4","1.7","23.3","0.04","0.64","0.65","0.04","3.5","<0.001","<0.5"
"Eastern Buffer","EM3","2021-05-10","1","Surface Water","1.4","0.045","20","75","5","<1","3","0.024","0.008","0.006","7.6","1.1","33","0.49","3","13","26.3","0.08","N/A","N/A","N/A","3.4","<0.001","4.3"
"Eastern Buffer","EM3","2021-05-10","1","Middle Water","0.8","0.034","9.5","76","5.2","4","10","0.002","<0.002","0.006","7.6","0.7","33.8","0.44","3","12","25.1","0.04","N/A","N/A","N/A","2.6","<0.001","2.8"
"Eastern Buffer","EM3","2021-05-10","1","Bottom Water","0.3","0.038","3.6","63","4.3","<1","<1","<0.002","0.005","0.007","7.5","<0.2","33.9","0.43","3","11","24.9","0.05","N/A","N/A","N/A","3.1","<0.001","2.7"
"Eastern Buffer","EM3","2021-06-05","1","Surface Water","1.8","0.049","17","76","5.1","3","7","0.01","0.004","<0.002","7.7","2.8","32.2","0.09","2","9.8","26.3","0.06","N/A","N/A","N/A","2.9","0.001","2.4"
"Eastern Buffer","EM3","2021-06-05","1","Middle Water","0.8","0.028","6.8","70","4.8","10","17","0.023","0.024","0.009","7.5","1.9","33.7","0.27","2","10","24.1","0.08","N/A","N/A","N/A","3.2","<0.001","1.7"
"Eastern Buffer","EM3","2021-06-05","1","Bottom Water","0.4","0.024","1.3","65","4.5","2","3","0.011","0.029","0.011","7.5","1","34.2","0.56","2","1.8","23.3","0.06","N/A","N/A","N/A","5.2","<0.001","1.2"
"Eastern Buffer","EM3","2021-07-09","1","Surface Water","1.6","0.036","15","76","5.1","11","43","0.12","0.038","<0.002","7.6","3.6","29.9","<0.05","2.9","3.8","27.8","0.19","N/A","N/A","N/A","4","<0.001","1.6"
"Eastern Buffer","EM3","2021-07-09","1","Middle Water","0.3","0.035","3.9","62","4.2","23","41","0.055","0.021","0.004","7.3","2","33.5","0.6","2.9","2.1","24.8","0.11","N/A","N/A","N/A","3","<0.001","0.8"
"Eastern Buffer","EM3","2021-07-09","1","Bottom Water","<0.1","0.025","1.5","39","2.7","2","3","0.1","0.011","0.009","7.2","0.9","34.4","0.92","2.9","2.4","23.7","0.14","N/A","N/A","N/A","3.8","<0.001","0.6"
"Eastern Buffer","EM3","2021-08-13","1","Surface Water","0.8","0.043","11","72","5","56","120","0.063","0.011","0.003","7.3","1","33.1","0.42","2.4","4.9","24.7","0.12","N/A","N/A","N/A","3.8","<0.001","2.6"
"Eastern Buffer","EM3","2021-08-13","1","Middle Water","0.6","0.036","9.3","60","4.2","90","130","0.061","0.015","0.005","7.3","<0.2","34","0.48","2.4","6.3","23.3","0.11","N/A","N/A","N/A","3.9","<0.001","2"
"Eastern Buffer","EM3","2021-08-13","1","Bottom Water","0.3","0.028","2.1","51","3.6","13","30","0.058","0.012","0.009","7.3","1.3","34.4","0.68","2.4","4","22.4","0.1","N/A","N/A","N/A","5.4","<0.001","0.8"
"Eastern Buffer","EM3","2021-09-17","1","Surface Water","0.6","0.15","5.2","96","6.4","68","240","0.26","0.039","0.031","7.9","1.8","32.2","1.4","3.2","2.1","27","0.45","N/A","N/A","N/A","9.2","0.006","0.6"
"Eastern Buffer","EM3","2021-09-17","1","Middle Water","0.4","0.087","3.8","48","3.3","90","130","0.18","0.036","0.024","7.9","1.6","33.8","1.4","3.2","4","24.8","0.3","N/A","N/A","N/A","5.7","0.003","1.3"
"Eastern Buffer","EM3","2021-09-17","1","Bottom Water","1.2","0.14","4.5","37","2.6","32","100","0.18","0.038","0.029","7.9","2.1","34.3","1.4","3.2","2.2","23.2","0.36","N/A","N/A","N/A","6.8","0.004","0.7"
"Eastern Buffer","EM3","2021-10-07","1","Surface Water","0.3","0.031","0.9","90","5.7","1","6","0.01","0.004","0.007","8","1","33.1","0.57","1.8","4.6","29.1","0.05","N/A","N/A","N/A","7.4","0.002","1"
"Eastern Buffer","EM3","2021-10-07","1","Middle Water","0.3","0.031","1.2","87","5.5","<1","1","0.008","0.004","0.008","8","0.4","33.1","0.57","1.8","4.2","29.2","0.04","N/A","N/A","N/A","7.1","0.002","0.8"
"Eastern Buffer","EM3","2021-10-07","1","Bottom Water","0.8","0.048","1.3","88","5.6","5","72","0.009","0.004","0.007","8","0.6","33.1","0.58","1.8","7.1","29.2","0.06","N/A","N/A","N/A","8","0.002","1.2"
"Eastern Buffer","EM3","2021-11-12","1","Surface Water","0.7","0.054","5.6","81","5.6","35","73","0.098","0.033","0.028","7.6","0.6","33.1","0.5","2.4","3.4","24.8","0.19","0.2","0.33","0.07","19.3","<0.001","1.4"
"Eastern Buffer","EM3","2021-11-12","1","Middle Water","0.7","0.044","4.1","96","6.6","43","83","0.063","0.028","0.003","7.6","1.2","33.4","0.52","2.4","3.4","24.7","0.14","0.26","0.35","0.08","5.7","<0.001","0.8"
"Eastern Buffer","EM3","2021-11-12","1","Bottom Water","0.8","0.044","2.6","96","6.6","63","120","0.054","0.027","<0.002","7.6","1.6","33.4","0.51","2.4","2.7","24.7","0.13","0.23","0.31","0.06","5.9","<0.001","0.6"
"Eastern Buffer","EM3","2021-12-11","1","Surface Water","0.6","0.019","2","84","6.1","10","12","0.043","0.031","0.01","7.7","<0.2","33.8","0.83","1.8","4","21.3","0.09","0.72","0.79","0.04","8.5","<0.001","0.7"
"Eastern Buffer","EM3","2021-12-11","1","Middle Water","0.2","0.019","1","92","6.7","7","8","0.044","0.032","0.011","7.7","0.7","33.8","0.75","1.8","3.8","21.1","0.1","0.12","0.2","0.07","95.6","<0.001","0.5"
"Eastern Buffer","EM3","2021-12-11","1","Bottom Water","0.6","0.017","1.3","93","6.8","15","27","0.038","0.03","0.011","7.7","0.2","33.8","0.74","1.8","4.4","21","0.09","0.46","0.53","0.03","7.5","<0.001","0.7"
"Eastern Buffer","EM3","2022-01-07","1","Surface Water","<0.1","0.019","0.6","97","7.1","<1","<1","0.01","0.004","0.005","7.6","0.5","34.1","0.25","3.7","2.6","20.3","0.03","0.58","0.59","0.02","8.4","<0.001","<0.5"
"Eastern Buffer","EM3","2022-01-07","1","Middle Water","<0.1","0.011","1","93","6.8","<1","<1","0.011","0.004","0.008","7.6","0.2","34","0.25","3.7","2.6","20.7","0.03","0.54","0.56","<0.02","6.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-01-07","1","Bottom Water","0.2","0.015","0.4","94","6.9","2","2","0.01","0.004","0.007","7.6","<0.2","34","0.26","3.7","4.2","20.5","0.03","0.61","0.62","0.02","8.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Surface Water","0.5","0.019","0.7","97","7.7","<1","<1","<0.002","0.007","<0.002","7.4","0.2","32.9","0.74","4","1.4","17","0.03","1.6","1.61","0.05","7.1","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Middle Water","0.6","0.023","0.6","93","7.4","<1","<1","<0.002","0.003","<0.002","7.5","<0.2","33","0.75","4","1.1","17","0.03","0.19","0.2","0.02","5.8","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Bottom Water","0.6","0.022","0.7","93","7.4","<1","<1","<0.002","<0.002","<0.002","7.5","<0.2","33","0.75","4","1.1","16.9","0.03","0.47","0.47","0.03","5.6","<0.001","<0.5"
"Eastern Buffer","EM3","2022-04-02","1","Surface Water","0.5","0.046","0.5","86","6.5","1","1","<0.002","<0.002","0.002","7.6","0.8","32","0.47","2","3.5","19.8","0.05","0.85","0.85","0.03","8.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-04-02","1","Middle Water","0.5","0.054","0.4","92","6.9","1","1","<0.002","0.002","0.002","7.6","1.2","32.1","0.46","2","9.5","19.9","0.06","0.7","0.7","0.03","6.8","<0.001","1.1"
"Eastern Buffer","EM3","2022-04-02","1","Bottom Water","0.4","0.053","0.6","94","7.1","1","2","<0.002","<0.002","<0.002","7.7","0.8","32.1","0.46","2","3.1","19.9","0.06","0.69","0.69","0.03","7.6","<0.001","<0.5"
"Eastern Buffer","EM3","2022-05-18","1","Surface Water","6.6","0.025","1","83","5.8","<1","1","0.041","<0.002","0.003","8.1","0.9","32.7","0.3","3.1","11","24.3","0.07","0.4","0.44","0.02","9.6","0.001","1.6"
"Eastern Buffer","EM3","2022-05-18","1","Middle Water","2.1","0.019","1.1","91","6.3","<1","3","0.031","<0.002","0.004","8.1","0.9","32.7","0.32","3.1","10","24.4","0.05","0.43","0.46","0.02","7.1","0.001","1.6"
"Eastern Buffer","EM3","2022-05-18","1","Bottom Water","0.6","0.025","1.3","92","6.4","<1","<1","0.029","<0.002","0.004","8.1","0.6","32.8","0.3","3.1","3.6","24.4","0.06","0.28","0.31","0.03","7.3","0.001","0.8"
"Eastern Buffer","EM3","2022-06-17","1","Surface Water","0.5","0.047","18","89","6.1","9","17","0.043","0.019","0.003","8.1","2.6","32.4","0.15","2.9","4","25.8","0.11","0.19","0.25","0.03","6.7","0.003","1.2"
"Eastern Buffer","EM3","2022-06-17","1","Middle Water","<0.1","0.023","8.3","73","5","1","10","0.031","0.021","0.004","8","1.9","33.9","0.3","2.9","4.2","24.7","0.08","0.21","0.26","0.03","6.6","<0.001","0.7"
"Eastern Buffer","EM3","2022-06-17","1","Bottom Water","<0.1","0.008","1.8","72","4.9","1","1","<0.002","0.002","0.005","8","0.3","34.1","0.63","2.9","3.5","24.4","0.01","0.09","0.09","0.02","7.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-07-08","1","Surface Water","0.4","0.083","5.1","92","6.2","30","160","0.38","0.033","0.01","7.8","1.7","26.2","2","2.5","4.5","27.8","0.5","0.14","0.55","0.04","10.3","0.003","1.3"
"Eastern Buffer","EM3","2022-07-08","1","Middle Water","<0.1","0.02","1.2","50","3.4","190","460","0.2","0.027","0.012","7.8","0.5","32.4","1.2","2.5","4.1","26","0.25","0.07","0.3","0.03","7.3","<0.001","0.8"
"Eastern Buffer","EM3","2022-07-08","1","Bottom Water","<0.1","0.01","<0.2","37","2.6","63","160","0.16","0.005","0.013","7.7","0.3","34.1","1.3","2.5","3.2","23.9","0.18","0.15","0.32","0.06","8.3","<0.001","0.6"
"Eastern Buffer","EM3","2022-08-11","1","Surface Water","1.1","0.039","2.3","79","5.2","56","100","0.044","0.003","0.004","7.9","0.7","30","0.59","3.4","2.4","28","0.09","0.22","0.27","0.03","6.7","0.002","0.8"
"Eastern Buffer","EM3","2022-08-11","1","Middle Water","0.8","0.041","1.7","84","5.5","14","36","0.04","0.003","0.003","7.9","0.8","30.2","0.56","3.4","2","28.2","0.08","0.14","0.18","0.03","6.3","0.002","0.8"
"Eastern Buffer","EM3","2022-08-11","1","Bottom Water","0.9","0.03","1.7","81","5.3","22","67","0.04","0.003","0.004","7.9","1.2","30.3","0.63","3.4","2.7","28.1","0.07","0.15","0.19","0.05","7.5","0.001","0.6"
"Eastern Buffer","EM3","2022-09-17","1","Surface Water","0.4","0.099","6","76","4.9","30","120","0.1","0.018","0.012","7.4","0.7","32.1","0.71","2.8","2.8","29","0.22","0.39","0.51","0.08","12.2","0.001","1.1"
"Eastern Buffer","EM3","2022-09-17","1","Middle Water","0.2","0.051","5","87","5.7","32","110","0.058","0.01","<0.002","7.4","0.8","32.9","0.54","2.8","1.7","28.3","0.12","0.46","0.53","0.07","8.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-09-17","1","Bottom Water","<0.1","0.017","1","59","4","2","6","0.029","0.02","<0.002","7.3","1.6","33.7","0.93","2.8","1.2","25.7","0.07","0.13","0.18","0.06","17.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-10-03","1","Surface Water","0.1","0.086","0.9","70","4.6","18","88","0.094","0.022","0.006","8","<0.2","32.3","1","2.6","3.4","28.6","0.2","0.41","0.53","0.07","4.2","0.005","0.6"
"Eastern Buffer","EM3","2022-10-03","1","Middle Water","<0.1","0.038","1.3","86","5.6","16","63","0.056","0.014","0.008","8","0.4","32.8","0.78","2.6","2","28.4","0.11","0.23","0.3","0.06","4.2","0.002","0.5"
"Eastern Buffer","EM3","2022-10-03","1","Bottom Water","<0.1","0.016","1.1","90","5.8","6","25","0.026","0.014","0.013","8.1","<0.2","33","0.65","2.6","5.1","28.4","0.06","0.35","0.39","0.05","4.1","<0.001","1.5"
"Eastern Buffer","EM3","2022-11-07","1","Surface Water","0.4","<0.005","1.1","79","5.6","3","9","0.2","0.003","0.02","7.2","<0.2","32.6","1.4","2.3","3.5","22.5","0.21","0.16","0.36","0.06","57.5","<0.001","0.6"
"Eastern Buffer","EM3","2022-11-07","1","Middle Water","0.4","0.01","0.5","92","6.6","31","91","0.18","0.007","0.021","7.2","0.2","32.9","1.5","2.3","4","22.7","0.2","0.17","0.36","0.06","49.7","<0.001","0.6"
"Eastern Buffer","EM3","2022-11-07","1","Bottom Water","0.5","0.006","0.8","92","6.5","11","22","0.16","0.009","0.022","7.2","<0.2","33","1.5","2.3","0.8","22.8","0.18","0.18","0.35","0.06","63.5","<0.001","0.6"
"Eastern Buffer","EM3","2022-12-03","1","Surface Water","0.1","0.06","0.5","73","5.3","9","17","0.036","0.007","0.014","8","0.7","32.6","0.48","2.6","12","22.4","0.1","0.13","0.17","0.06","4.1","0.002","2.1"
"Eastern Buffer","EM3","2022-12-03","1","Middle Water","<0.1","0.062","0.9","87","6.2","17","28","0.033","0.006","0.014","8.1","<0.2","32.8","0.46","2.6","12","22.8","0.1","0.13","0.17","0.07","4.1","0.003","2.1"
"Eastern Buffer","EM3","2022-12-03","1","Bottom Water","<0.1","0.063","0.4","89","6.3","22","35","0.032","0.005","0.014","8.1","0.6","32.8","0.43","2.6","5.7","22.9","0.1","0.69","0.73","0.05","4.1","0.003","1"
"Eastern Buffer","EM3","2023-01-15","1","Surface Water","<0.1","0.078","0.5","86","6.6","79","100","0.19","0.024","0.018","7.4","0.4","32.6","1.4","3.9","2.9","18.5","0.29","0.6","0.81","0.09","0.4","<0.001","1"
"Eastern Buffer","EM3","2023-01-15","1","Middle Water","<0.1","0.043","0.2","95","7.4","27","41","0.19","0.017","0.011","7.4","<0.2","32.7","1.6","3.9","1.2","18","0.25","0.31","0.52","0.07","0.5","<0.001","<0.5"
"Eastern Buffer","EM3","2023-01-15","1","Bottom Water","0.1","0.02","<0.2","92","7.2","6","8","0.19","0.017","0.014","7.4","<0.2","32.7","1.8","3.9","2.1","17.8","0.23","0.42","0.63","0.07","2.3","<0.001","0.6"
"Eastern Buffer","EM3","2023-02-09","1","Surface Water","0.6","0.021","2.3","97","7.5","<1","2","0.017","0.003","<0.002","7.5","1.5","33.5","0.24","2.1","10","18.1","0.04","0.21","0.23","0.05","3.3","<0.001","2.4"
"Eastern Buffer","EM3","2023-02-09","1","Middle Water","0.6","0.029","2.4","99","7.7","1","2","0.017","0.003","0.017","7.5","1.5","33.5","0.24","2.1","11","18.2","0.05","0.17","0.19","0.04","3.3","<0.001","2.5"
"Eastern Buffer","EM3","2023-02-09","1","Bottom Water","0.5","0.024","2.8","100","7.7","<1","<1","0.016","0.003","0.015","7.5","1.6","33.6","0.22","2.1","12","18.3","0.04","0.22","0.24","0.05","3.2","<0.001","2.1"
"Eastern Buffer","EM3","2023-03-02","1","Surface Water","0.7","0.015","0.6","94","7.2","<1","<1","0.022","0.012","0.012","7.3","<0.2","33.7","0.65","4.2","2.1","18.6","0.05","0.59","0.62","0.05","0.3","<0.001","<0.5"
"Eastern Buffer","EM3","2023-03-02","1","Middle Water","0.7","0.018","0.9","95","7.3","<1","1","0.027","0.011","<0.002","7.3","<0.2","33.6","0.65","4.2","1.2","18.3","0.06","0.63","0.67","0.04","0.1","<0.001","0.5"
"Eastern Buffer","EM3","2023-03-02","1","Bottom Water","0.9","0.02","0.7","94","7.2","<1","<1","0.082","0.012","0.009","7.3","<0.2","33.6","0.68","4.2","1.2","18.2","0.11","0.57","0.66","0.04","2.3","<0.001","<0.5"
"Eastern Buffer","EM3","2023-04-22","1","Surface Water","<0.1","0.04","0.8","82","5.8","18","51","<0.002","<0.002","<0.002","7.2","<0.2","33.6","0.27","2.7","2.3","23.1","0.04","0.24","0.24","0.04","2","<0.001","0.7"
"Eastern Buffer","EM3","2023-04-22","1","Middle Water","<0.1","0.04","0.7","91","6.4","10","26","<0.002","<0.002","<0.002","7.2","0.4","33.7","0.23","2.7","3.2","23.1","0.04","0.24","0.24","0.03","2.5","<0.001","1.2"
"Eastern Buffer","EM3","2023-04-22","1","Bottom Water","0.5","0.041","1.1","91","6.4","10","47","<0.002","<0.002","<0.002","7.2","<0.2","33.8","0.21","2.7","5.1","23.1","0.05","0.59","0.59","0.04","6","<0.001","1.7"
"Eastern Buffer","EM3","2023-05-08","1","Surface Water","0.6","0.1","0.3","70","4.8","170","460","0.093","0.01","<0.002","7.4","<0.2","32.8","0.41","2.8","4.4","24.2","0.2","0.83","0.93","0.05","1.6","0.001","0.6"
"Eastern Buffer","EM3","2023-05-08","1","Middle Water","0.4","0.067","0.8","87","6","39","110","0.062","0.008","<0.002","7.4","<0.2","33.4","0.41","2.8","5.3","24.4","0.14","0.81","0.88","0.04","1.2","<0.001","0.9"
"Eastern Buffer","EM3","2023-05-08","1","Bottom Water","0.2","0.035","<0.2","86","6","24","56","0.038","0.01","<0.002","7.4","<0.2","33.8","0.43","2.8","4.6","24.1","0.08","0.81","0.86","0.04","2.7","<0.001","0.6"
"Eastern Buffer","EM3","2023-06-05","1","Surface Water","0.4","0.016","5.1","114","7.4","<1","2","0.096","0.007","<0.002","8.2","1.1","31.4","0.1","5.1","2.5","28.6","0.12","0.58","0.68","0.05","2.3","0.001","0.7"
"Eastern Buffer","EM3","2023-06-05","1","Middle Water","0.5","0.056","9.3","85","5.6","<1","1","0.076","0.025","<0.002","8.2","<0.2","31.8","0.39","5.1","4.1","28","0.16","0.77","0.87","0.07","2.4","0.004","1.2"
"Eastern Buffer","EM3","2023-06-05","1","Bottom Water","0.4","0.025","8.2","83","5.6","22","41","0.063","0.015","<0.002","8","<0.2","33.6","0.17","5.1","4.2","25.7","0.1","0.71","0.79","0.05","3.1","0.001","0.9"
"Eastern Buffer","EM3","2023-07-03","1","Surface Water","0.7","0.088","5.8","109","7.4","200","1700","0.23","0.05","0.005","7.9","1.1","29.6","0.85","2.2","3.8","26.9","0.37","0.43","0.71","0.07","2.7","0.004","1"
